"","Estimate","Std. Error","t value","FDR","bcpid"
"bcpIDd2D9COPR_B",0.0534506173443,0.00946537740068444,5.6469610329996,0.0000000330582646415529,"bcpIDd2D9COPR_B"
"bcpIDd2E10COPR_A",0.0347479339963305,0.0103720282756327,3.35015804748283,0.000892695128485328,"bcpIDd2E10COPR_A"
"bcpIDd2E11COPR_A",-0.0292474258894194,0.0163566920985494,-1.78810151302005,0.074595879030658,"bcpIDd2E11COPR_A"
"bcpIDd2E11COPR_B",-0.00716462702950211,0.00991494584366283,-0.722608791058744,0.470386835278284,"bcpIDd2E11COPR_B"
"bcpIDd2E1COPR_A",0.0623815273699193,0.00655907362399392,9.51072223701223,0.00000000000000000027196673296472,"bcpIDd2E1COPR_A"
"bcpIDd2E3COPR_A",0.0678087787677955,0.00853676902183259,7.94314319555514,0.0000000000000251477072488656,"bcpIDd2E3COPR_A"
"bcpIDd2E5COPR_A",0.0448356945721429,0.006692873699179,6.69901997069551,0.0000000000804099769824521,"bcpIDd2E5COPR_A"
"bcpIDd2E7COPR_B",0.0191266873866665,0.0214683661121302,0.890924222494016,0.373561573940247,"bcpIDd2E7COPR_B"
"bcpIDd2E9COPR_A",-0.0370009469609611,0.0121904137619722,-3.03524947417165,0.00257724274293567,"bcpIDd2E9COPR_A"
"bcpIDd2E9COPR_B",-0.0163845376018926,0.0119787869795571,-1.36779605730148,0.172224423200987,"bcpIDd2E9COPR_B"
"bcpIDd2F10COPR_A",0.0498975089468788,0.0086387114045678,5.77603610192314,0.0000000164855015684087,"bcpIDd2F10COPR_A"
"bcpIDd2F10COPR_B",0.0817542834286429,0.0112987915405213,7.23566614495404,0.00000000000278894851070773,"bcpIDd2F10COPR_B"
"bcpIDd2F1COPR_A",0.0267269292276746,0.0191191980748417,1.39791057778954,0.162995884595324,"bcpIDd2F1COPR_A"
"bcpIDd2F3COPR_A",0.0113368576854903,0.00951618139424737,1.19132425243003,0.234306816628835,"bcpIDd2F3COPR_A"
"bcpIDd2F5COPR_A",-0.0317429940970236,0.00841825146915801,-3.77073483885823,0.000190036233130537,"bcpIDd2F5COPR_A"
"bcpIDd2F7COPR_A",0.0130359377845162,0.00820066706518801,1.58961919571811,0.112793597297468,"bcpIDd2F7COPR_A"
"bcpIDd2F7COPR_B",0.0641633585471337,0.00844893370277438,7.59425518110815,0.000000000000266362215207753,"bcpIDd2F7COPR_B"
"bcpIDd2F9COPR_A",-0.0132908782032601,0.0334283716428175,-0.39759274981364,0.691164748025514,"bcpIDd2F9COPR_A"
"bcpIDd2G10COPR_B",0.0288074529046123,0.0457314595350723,0.629926383226832,0.529140143709995,"bcpIDd2G10COPR_B"
"bcpIDd2G11COPR_A",-0.0664493956628774,0.0135799690813425,-4.89319197008864,0.00000149614251647902,"bcpIDd2G11COPR_A"
"bcpIDd2G11COPR_B",0.0341163676259132,0.0114305909564106,2.98465475284808,0.00303185156593468,"bcpIDd2G11COPR_B"
"bcpIDd2G12COPR_A",0.0243442487526296,0.013937358747449,1.74669025844552,0.0815392088109417,"bcpIDd2G12COPR_A"
"bcpIDd2G1COPR_A",0.073022403672647,0.00769504911570243,9.48953055070672,0.000000000000000000320078318154077,"bcpIDd2G1COPR_A"
"bcpIDd2G5COPR_A",-0.0157099967124911,0.0104442524721888,-1.50417626865341,0.133407922467196,"bcpIDd2G5COPR_A"
"bcpIDd2G7COPR_A",-0.00551209666197368,0.0266311892535711,-0.206978990291789,0.836142640999876,"bcpIDd2G7COPR_A"
"bcpIDd2G9COPR_A",-0.0269780052715625,0.0135612981634676,-1.98933796354672,0.0474160905343049,"bcpIDd2G9COPR_A"
"bcpIDd2G9COPR_B",0.00831582237894592,0.0237406527713393,0.350277747585151,0.72633398516239,"bcpIDd2G9COPR_B"
"bcpIDd2H10COPR_A",0.0535412522521692,0.031391802590036,1.70558068778005,0.0889439818929815,"bcpIDd2H10COPR_A"
"bcpIDd2H10COPR_B",0.0618928437130027,0.015026498639568,4.11891320776655,0.0000472069371566007,"bcpIDd2H10COPR_B"
"bcpIDd2H11COPR_A",-0.000532967478346214,0.0128994212838241,-0.0413171619578435,0.967065829791704,"bcpIDd2H11COPR_A"
"bcpIDd2H11COPR_B",-0.0343221359866742,0.0116894902643127,-2.93615334891528,0.00353548266181188,"bcpIDd2H11COPR_B"
"bcpIDd2H3COPR_A",0.089054203072482,0.0120470295370571,7.39221256149062,0.00000000000101025203155491,"bcpIDd2H3COPR_A"
"bcpIDd2H7COPR_A",0.0376226978102952,0.0116999261887384,3.21563548379548,0.00141868784327717,"bcpIDd2H7COPR_A"
"bcpIDd2H7COPR_B",0.0704909538904753,0.0102762924936863,6.85957060231446,0.0000000000300019263226894,"bcpIDd2H7COPR_B"
"bcpIDd2H9COPR_A",-0.0344690219244192,0.014177278104098,-2.43128629285024,0.0155299642430179,"bcpIDd2H9COPR_A"
"bcpIDd2H9COPR_B",-0.0268393823060392,0.00824565255056469,-3.25497371389983,0.0012409271338021,"bcpIDd2H9COPR_B"
